date,lsoa11nm,lsoa11cd,lad17nm,measure,value
2011-03-27,Manchester 029D,E01005159,Manchester,Social rented households,28
2011-03-27,Manchester 029E,E01005296,Manchester,Social rented households,54
2011-03-27,Manchester 029F,E01005299,Manchester,Social rented households,21
2011-03-27,Manchester 030A,E01005178,Manchester,Social rented households,258
2011-03-27,Manchester 030B,E01005179,Manchester,Social rented households,134
2011-03-27,Manchester 030C,E01005180,Manchester,Social rented households,422
2011-03-27,Manchester 030D,E01005181,Manchester,Social rented households,84
2011-03-27,Manchester 030E,E01005182,Manchester,Social rented households,245
2011-03-27,Manchester 030F,E01005183,Manchester,Social rented households,362
2011-03-27,Manchester 031A,E01005219,Manchester,Social rented households,126
2011-03-27,Manchester 031B,E01005220,Manchester,Social rented households,69
2011-03-27,Manchester 031C,E01005221,Manchester,Social rented households,59
2011-03-27,Manchester 031D,E01005222,Manchester,Social rented households,212
2011-03-27,Manchester 032A,E01005184,Manchester,Social rented households,93
2011-03-27,Manchester 032B,E01005185,Manchester,Social rented households,54
2011-03-27,Manchester 032C,E01005271,Manchester,Social rented households,83
2011-03-27,Manchester 032D,E01005282,Manchester,Social rented households,69
2011-03-27,Manchester 032E,E01005283,Manchester,Social rented households,37
2011-03-27,Manchester 033A,E01005154,Manchester,Social rented households,40
2011-03-27,Manchester 033B,E01005156,Manchester,Social rented households,19
2011-03-27,Manchester 033C,E01005158,Manchester,Social rented households,196
2011-03-27,Manchester 033D,E01005300,Manchester,Social rented households,7
2011-03-27,Manchester 033E,E01005301,Manchester,Social rented households,14
2011-03-27,Manchester 034A,E01005118,Manchester,Social rented households,110
2011-03-27,Manchester 034B,E01005120,Manchester,Social rented households,153
2011-03-27,Manchester 034C,E01005215,Manchester,Social rented households,94
2011-03-27,Manchester 034D,E01005216,Manchester,Social rented households,38
2011-03-27,Manchester 034E,E01005217,Manchester,Social rented households,20
2011-03-27,Manchester 034F,E01005218,Manchester,Social rented households,143
2011-03-27,Manchester 035A,E01005270,Manchester,Social rented households,341
2011-03-27,Manchester 035B,E01005272,Manchester,Social rented households,447
2011-03-27,Manchester 035C,E01005273,Manchester,Social rented households,125
2011-03-27,Manchester 035D,E01005278,Manchester,Social rented households,64
2011-03-27,Manchester 035E,E01005279,Manchester,Social rented households,294
2011-03-27,Manchester 036A,E01005305,Manchester,Social rented households,8
2011-03-27,Manchester 036B,E01005309,Manchester,Social rented households,82
2011-03-27,Manchester 036C,E01005310,Manchester,Social rented households,187
2011-03-27,Manchester 036D,E01005311,Manchester,Social rented households,45
2011-03-27,Manchester 036E,E01005312,Manchester,Social rented households,136
2011-03-27,Manchester 037A,E01005082,Manchester,Social rented households,280
2011-03-27,Manchester 037B,E01005153,Manchester,Social rented households,148
2011-03-27,Manchester 037C,E01005155,Manchester,Social rented households,18
2011-03-27,Manchester 037D,E01005157,Manchester,Social rented households,6
2011-03-27,Manchester 038A,E01005274,Manchester,Social rented households,223
2011-03-27,Manchester 038B,E01005275,Manchester,Social rented households,49
2011-03-27,Manchester 038C,E01005276,Manchester,Social rented households,39
2011-03-27,Manchester 038D,E01005277,Manchester,Social rented households,22
2011-03-27,Manchester 039A,E01005076,Manchester,Social rented households,62
2011-03-27,Manchester 039C,E01005081,Manchester,Social rented households,484
2011-03-27,Manchester 039D,E01005083,Manchester,Social rented households,25
2011-03-27,Manchester 039E,E01033670,Manchester,Social rented households,8
2011-03-27,Manchester 039F,E01033671,Manchester,Social rented households,14
2011-03-27,Manchester 040A,E01005125,Manchester,Social rented households,227
2011-03-27,Manchester 040B,E01005304,Manchester,Social rented households,82
2011-03-27,Manchester 040C,E01005306,Manchester,Social rented households,63
2011-03-27,Manchester 040D,E01005307,Manchester,Social rented households,53
2011-03-27,Manchester 040E,E01005308,Manchester,Social rented households,216
2011-03-27,Manchester 041A,E01005119,Manchester,Social rented households,283
2011-03-27,Manchester 041B,E01005121,Manchester,Social rented households,306
2011-03-27,Manchester 041C,E01005122,Manchester,Social rented households,268
2011-03-27,Manchester 041D,E01005123,Manchester,Social rented households,371
2011-03-27,Manchester 041E,E01005124,Manchester,Social rented households,381
2011-03-27,Manchester 042A,E01005077,Manchester,Social rented households,378
2011-03-27,Manchester 042B,E01005078,Manchester,Social rented households,103
2011-03-27,Manchester 042C,E01005079,Manchester,Social rented households,149
2011-03-27,Manchester 042D,E01005084,Manchester,Social rented households,228
2011-03-27,Manchester 043A,E01005172,Manchester,Social rented households,85
2011-03-27,Manchester 043B,E01005173,Manchester,Social rented households,47
2011-03-27,Manchester 043C,E01005174,Manchester,Social rented households,12
2011-03-27,Manchester 043D,E01005175,Manchester,Social rented households,115
2011-03-27,Manchester 043E,E01005176,Manchester,Social rented households,88
2011-03-27,Manchester 043F,E01005177,Manchester,Social rented households,70
2011-03-27,Manchester 044A,E01005115,Manchester,Social rented households,276
2011-03-27,Manchester 044B,E01005262,Manchester,Social rented households,291
2011-03-27,Manchester 044C,E01005264,Manchester,Social rented households,262
2011-03-27,Manchester 044D,E01005265,Manchester,Social rented households,316
2011-03-27,Manchester 044E,E01005266,Manchester,Social rented households,354
2011-03-27,Manchester 045A,E01005126,Manchester,Social rented households,48
2011-03-27,Manchester 045B,E01005168,Manchester,Social rented households,29
2011-03-27,Manchester 045C,E01005169,Manchester,Social rented households,17
2011-03-27,Manchester 045D,E01005170,Manchester,Social rented households,7
2011-03-27,Manchester 045E,E01005171,Manchester,Social rented households,41
2011-03-27,Manchester 046A,E01005263,Manchester,Social rented households,356
2011-03-27,Manchester 046B,E01005267,Manchester,Social rented households,104
2011-03-27,Manchester 046C,E01005268,Manchester,Social rented households,77
2011-03-27,Manchester 046D,E01005269,Manchester,Social rented households,78
2011-03-27,Manchester 047A,E01005069,Manchester,Social rented households,79
2011-03-27,Manchester 047B,E01005111,Manchester,Social rented households,236
2011-03-27,Manchester 047C,E01005113,Manchester,Social rented households,483
2011-03-27,Manchester 047D,E01005114,Manchester,Social rented households,70
2011-03-27,Manchester 047E,E01005116,Manchester,Social rented households,295
2011-03-27,Manchester 048A,E01005071,Manchester,Social rented households,254
2011-03-27,Manchester 048B,E01005072,Manchester,Social rented households,318
2011-03-27,Manchester 048C,E01005073,Manchester,Social rented households,106
2011-03-27,Manchester 048D,E01005112,Manchester,Social rented households,252
2011-03-27,Manchester 048E,E01005117,Manchester,Social rented households,584
2011-03-27,Manchester 049A,E01005085,Manchester,Social rented households,315
2011-03-27,Manchester 049B,E01005086,Manchester,Social rented households,437
2011-03-27,Manchester 049C,E01005089,Manchester,Social rented households,439
2011-03-27,Manchester 049D,E01005289,Manchester,Social rented households,430
2011-03-27,Manchester 049E,E01005295,Manchester,Social rented households,166
2011-03-27,Manchester 050A,E01005087,Manchester,Social rented households,506
2011-03-27,Manchester 050B,E01005088,Manchester,Social rented households,512
2011-03-27,Manchester 050C,E01005090,Manchester,Social rented households,551
2011-03-27,Manchester 050D,E01005091,Manchester,Social rented households,537
2011-03-27,Manchester 050E,E01005291,Manchester,Social rented households,485
2011-03-27,Manchester 051A,E01005068,Manchester,Social rented households,391
2011-03-27,Manchester 051B,E01005070,Manchester,Social rented households,421
2011-03-27,Manchester 051C,E01005074,Manchester,Social rented households,290
2011-03-27,Manchester 051D,E01005075,Manchester,Social rented households,236
2011-03-27,Manchester 051E,E01005319,Manchester,Social rented households,357
2011-03-27,Manchester 052A,E01005290,Manchester,Social rented households,400
2011-03-27,Manchester 052B,E01005292,Manchester,Social rented households,400
2011-03-27,Manchester 052C,E01005293,Manchester,Social rented households,56
2011-03-27,Manchester 052D,E01005294,Manchester,Social rented households,125
2011-03-27,Manchester 052E,E01005317,Manchester,Social rented households,326
2011-03-27,Manchester 053A,E01005313,Manchester,Social rented households,318
2011-03-27,Manchester 053B,E01005314,Manchester,Social rented households,294
2011-03-27,Manchester 053C,E01005315,Manchester,Social rented households,410
2011-03-27,Manchester 053D,E01005316,Manchester,Social rented households,197
2011-03-27,Manchester 053E,E01005318,Manchester,Social rented households,295
2011-03-27,Manchester 054A,E01005130,Manchester,Social rented households,586
2011-03-27,Manchester 054B,E01033651,Manchester,Social rented households,41
2011-03-27,Manchester 054C,E01033658,Manchester,Social rented households,33
2011-03-27,Manchester 054D,E01033664,Manchester,Social rented households,12
2011-03-27,Manchester 054E,E01033667,Manchester,Social rented households,108
2011-03-27,Manchester 055A,E01005128,Manchester,Social rented households,26
2011-03-27,Manchester 055B,E01033653,Manchester,Social rented households,149
2011-03-27,Manchester 055C,E01033654,Manchester,Social rented households,41
2011-03-27,Manchester 055D,E01033659,Manchester,Social rented households,10
2011-03-27,Manchester 055E,E01033661,Manchester,Social rented households,144
2011-03-27,Manchester 056A,E01005143,Manchester,Social rented households,246
2011-03-27,Manchester 056B,E01033655,Manchester,Social rented households,20
2011-03-27,Manchester 056C,E01033665,Manchester,Social rented households,139
2011-03-27,Manchester 056D,E01033676,Manchester,Social rented households,510
2011-03-27,Manchester 057A,E01005212,Manchester,Social rented households,355
2011-03-27,Manchester 057B,E01033656,Manchester,Social rented households,69
2011-03-27,Manchester 057C,E01033662,Manchester,Social rented households,147
2011-03-27,Manchester 058A,E01005142,Manchester,Social rented households,553
2011-03-27,Manchester 058B,E01005147,Manchester,Social rented households,571
2011-03-27,Manchester 058C,E01033674,Manchester,Social rented households,124
2011-03-27,Manchester 058D,E01033675,Manchester,Social rented households,245
2011-03-27,Manchester 059A,E01005213,Manchester,Social rented households,693
2011-03-27,Manchester 059B,E01033660,Manchester,Social rented households,10
2011-03-27,Manchester 059C,E01033672,Manchester,Social rented households,409
2011-03-27,Manchester 059D,E01033673,Manchester,Social rented households,7
2011-03-27,Manchester 060A,E01033677,Manchester,Social rented households,14
2011-03-27,Manchester 060B,E01033681,Manchester,Social rented households,6
2011-03-27,Manchester 060C,E01033682,Manchester,Social rented households,12
2011-03-27,Manchester 060D,E01033683,Manchester,Social rented households,13
2011-03-27,Oldham 001A,E01005357,Oldham,Social rented households,23
2011-03-27,Oldham 001B,E01005358,Oldham,Social rented households,168
2011-03-27,Oldham 001C,E01005359,Oldham,Social rented households,30
2011-03-27,Oldham 001D,E01005360,Oldham,Social rented households,171
2011-03-27,Oldham 002A,E01005441,Oldham,Social rented households,344
2011-03-27,Oldham 002B,E01005442,Oldham,Social rented households,14
2011-03-27,Oldham 002C,E01005444,Oldham,Social rented households,46
2011-03-27,Oldham 002D,E01005445,Oldham,Social rented households,110
2011-03-27,Oldham 003A,E01005361,Oldham,Social rented households,22
2011-03-27,Oldham 003B,E01005443,Oldham,Social rented households,5
2011-03-27,Oldham 003C,E01005446,Oldham,Social rented households,91
2011-03-27,Oldham 003D,E01005447,Oldham,Social rented households,230
2011-03-27,Oldham 004A,E01005390,Oldham,Social rented households,30
2011-03-27,Oldham 004B,E01005394,Oldham,Social rented households,58
2011-03-27,Oldham 004C,E01005395,Oldham,Social rented households,15
2011-03-27,Oldham 004D,E01005396,Oldham,Social rented households,80
2011-03-27,Oldham 005A,E01005355,Oldham,Social rented households,43
2011-03-27,Oldham 005B,E01005356,Oldham,Social rented households,17
2011-03-27,Oldham 005C,E01005399,Oldham,Social rented households,12
2011-03-27,Oldham 005D,E01005403,Oldham,Social rented households,54
2011-03-27,Oldham 006A,E01005410,Oldham,Social rented households,15
2011-03-27,Oldham 006B,E01005411,Oldham,Social rented households,86
2011-03-27,Oldham 006C,E01005414,Oldham,Social rented households,20
2011-03-27,Oldham 006D,E01005415,Oldham,Social rented households,119
2011-03-27,Oldham 007C,E01005452,Oldham,Social rented households,8
2011-03-27,Oldham 007D,E01005453,Oldham,Social rented households,8
2011-03-27,Oldham 007E,E01032558,Oldham,Social rented households,423
2011-03-27,Oldham 007F,E01032559,Oldham,Social rented households,96
2011-03-27,Oldham 008A,E01005391,Oldham,Social rented households,131
2011-03-27,Oldham 008B,E01005392,Oldham,Social rented households,376
2011-03-27,Oldham 008C,E01005393,Oldham,Social rented households,41
2011-03-27,Oldham 008D,E01005401,Oldham,Social rented households,19
2011-03-27,Oldham 009A,E01005397,Oldham,Social rented households,87
2011-03-27,Oldham 009B,E01005398,Oldham,Social rented households,14
2011-03-27,Oldham 009C,E01005400,Oldham,Social rented households,333
2011-03-27,Oldham 009D,E01005402,Oldham,Social rented households,60
2011-03-27,Oldham 010A,E01005335,Oldham,Social rented households,4
2011-03-27,Oldham 010B,E01005337,Oldham,Social rented households,83
2011-03-27,Oldham 010C,E01005339,Oldham,Social rented households,11
2011-03-27,Oldham 010D,E01005340,Oldham,Social rented households,244
2011-03-27,Oldham 011A,E01005421,Oldham,Social rented households,168
2011-03-27,Oldham 011B,E01005422,Oldham,Social rented households,337
2011-03-27,Oldham 011E,E01032920,Oldham,Social rented households,233
2011-03-27,Oldham 012A,E01005448,Oldham,Social rented households,453
2011-03-27,Oldham 012B,E01005449,Oldham,Social rented households,253
2011-03-27,Oldham 012C,E01005454,Oldham,Social rented households,57
2011-03-27,Oldham 012D,E01005455,Oldham,Social rented households,24
2011-03-27,Oldham 012E,E01005456,Oldham,Social rented households,321
2011-03-27,Oldham 013A,E01005407,Oldham,Social rented households,3
2011-03-27,Oldham 013B,E01005412,Oldham,Social rented households,19
2011-03-27,Oldham 013C,E01005416,Oldham,Social rented households,4
2011-03-27,Oldham 013D,E01005417,Oldham,Social rented households,12
2011-03-27,Oldham 014A,E01005348,Oldham,Social rented households,302
2011-03-27,Oldham 014B,E01005350,Oldham,Social rented households,782
2011-03-27,Oldham 014C,E01005432,Oldham,Social rented households,401
2011-03-27,Oldham 014D,E01005433,Oldham,Social rented households,400
2011-03-27,Oldham 015A,E01005329,Oldham,Social rented households,4
2011-03-27,Oldham 015B,E01005330,Oldham,Social rented households,12
2011-03-27,Oldham 015C,E01005333,Oldham,Social rented households,3
2011-03-27,Oldham 015D,E01005336,Oldham,Social rented households,2
2011-03-27,Oldham 016A,E01005349,Oldham,Social rented households,105
2011-03-27,Oldham 016B,E01005351,Oldham,Social rented households,86
2011-03-27,Oldham 016C,E01005352,Oldham,Social rented households,165
2011-03-27,Oldham 016D,E01005353,Oldham,Social rented households,426
2011-03-27,Oldham 016E,E01005354,Oldham,Social rented households,114
2011-03-27,Oldham 017A,E01005327,Oldham,Social rented households,101
2011-03-27,Oldham 017B,E01005328,Oldham,Social rented households,379
2011-03-27,Oldham 017C,E01005331,Oldham,Social rented households,61
2011-03-27,Oldham 017D,E01005334,Oldham,Social rented households,6
2011-03-27,Oldham 017E,E01005338,Oldham,Social rented households,311
2011-03-27,Oldham 018A,E01005387,Oldham,Social rented households,31
2011-03-27,Oldham 018B,E01005388,Oldham,Social rented households,80
2011-03-27,Oldham 018C,E01005389,Oldham,Social rented households,270
2011-03-27,Oldham 018D,E01005418,Oldham,Social rented households,10
2011-03-27,Oldham 019A,E01005428,Oldham,Social rented households,32
2011-03-27,Oldham 019B,E01005431,Oldham,Social rented households,57
2011-03-27,Oldham 019C,E01005450,Oldham,Social rented households,87
2011-03-27,Oldham 019D,E01005451,Oldham,Social rented households,7
2011-03-27,Oldham 020C,E01005408,Oldham,Social rented households,73
2011-03-27,Oldham 020D,E01005409,Oldham,Social rented households,3
2011-03-27,Oldham 020E,E01032922,Oldham,Social rented households,139
2011-03-27,Oldham 021A,E01005406,Oldham,Social rented households,14
2011-03-27,Oldham 021B,E01005413,Oldham,Social rented households,10
2011-03-27,Oldham 021C,E01005419,Oldham,Social rented households,6
2011-03-27,Oldham 021D,E01005420,Oldham,Social rented households,161
2011-03-27,Oldham 022A,E01005321,Oldham,Social rented households,142
2011-03-27,Oldham 022B,E01005326,Oldham,Social rented households,92
2011-03-27,Oldham 022C,E01005427,Oldham,Social rented households,130
2011-03-27,Oldham 022D,E01005429,Oldham,Social rented households,108
2011-03-27,Oldham 022E,E01005430,Oldham,Social rented households,85
2011-03-27,Oldham 024A,E01005320,Oldham,Social rented households,118
2011-03-27,Oldham 024B,E01005434,Oldham,Social rented households,255
2011-03-27,Oldham 024C,E01005437,Oldham,Social rented households,14
2011-03-27,Oldham 024D,E01005459,Oldham,Social rented households,209
2011-03-27,Oldham 026A,E01005383,Oldham,Social rented households,216
2011-03-27,Oldham 026D,E01005386,Oldham,Social rented households,339
2011-03-27,Oldham 026E,E01032556,Oldham,Social rented households,32
2011-03-27,Oldham 026F,E01032557,Oldham,Social rented households,495
2011-03-27,Oldham 027A,E01005342,Oldham,Social rented households,288
2011-03-27,Oldham 027B,E01005343,Oldham,Social rented households,167
2011-03-27,Oldham 027C,E01005344,Oldham,Social rented households,151
2011-03-27,Oldham 027D,E01005381,Oldham,Social rented households,327
2011-03-27,Oldham 028A,E01005332,Oldham,Social rented households,184
2011-03-27,Oldham 028B,E01005341,Oldham,Social rented households,85
2011-03-27,Oldham 028C,E01005345,Oldham,Social rented households,16
2011-03-27,Oldham 028D,E01005346,Oldham,Social rented households,50
2011-03-27,Oldham 028E,E01005347,Oldham,Social rented households,33
2011-03-27,Oldham 029A,E01005322,Oldham,Social rented households,259
2011-03-27,Oldham 029B,E01005323,Oldham,Social rented households,178
2011-03-27,Oldham 029C,E01005324,Oldham,Social rented households,377
2011-03-27,Oldham 029D,E01005325,Oldham,Social rented households,298
2011-03-27,Oldham 029E,E01005438,Oldham,Social rented households,91
2011-03-27,Oldham 030A,E01005377,Oldham,Social rented households,337
2011-03-27,Oldham 030B,E01005379,Oldham,Social rented households,364
2011-03-27,Oldham 030C,E01005380,Oldham,Social rented households,308
2011-03-27,Oldham 030D,E01005382,Oldham,Social rented households,212
2011-03-27,Oldham 030E,E01005439,Oldham,Social rented households,42
2011-03-27,Oldham 031A,E01005362,Oldham,Social rented households,59
2011-03-27,Oldham 031B,E01005364,Oldham,Social rented households,13
2011-03-27,Oldham 031C,E01005368,Oldham,Social rented households,136
2011-03-27,Oldham 031D,E01005376,Oldham,Social rented households,200
2011-03-27,Oldham 031E,E01005378,Oldham,Social rented households,43
2011-03-27,Oldham 032A,E01005363,Oldham,Social rented households,106
2011-03-27,Oldham 032B,E01005369,Oldham,Social rented households,158
2011-03-27,Oldham 032C,E01005370,Oldham,Social rented households,353
2011-03-27,Oldham 032D,E01005371,Oldham,Social rented households,74
2011-03-27,Oldham 033A,E01005365,Oldham,Social rented households,13
2011-03-27,Oldham 033B,E01005366,Oldham,Social rented households,287
2011-03-27,Oldham 033C,E01005367,Oldham,Social rented households,7
2011-03-27,Oldham 033D,E01005440,Oldham,Social rented households,176
2011-03-27,Oldham 034A,E01005372,Oldham,Social rented households,106
2011-03-27,Oldham 034B,E01005373,Oldham,Social rented households,17
2011-03-27,Oldham 034C,E01005374,Oldham,Social rented households,131
2011-03-27,Oldham 034D,E01005375,Oldham,Social rented households,11
2011-03-27,Oldham 035A,E01005435,Oldham,Social rented households,22
2011-03-27,Oldham 035B,E01005436,Oldham,Social rented households,9
2011-03-27,Oldham 035C,E01005460,Oldham,Social rented households,157
2011-03-27,Oldham 035D,E01005461,Oldham,Social rented households,78
2011-03-27,Oldham 035E,E01005462,Oldham,Social rented households,68
2011-03-27,Oldham 035F,E01005463,Oldham,Social rented households,151
2011-03-27,Oldham 035G,E01032921,Oldham,Social rented households,276
2011-03-27,Rochdale 001A,E01005518,Rochdale,Social rented households,92
2011-03-27,Rochdale 001B,E01005520,Rochdale,Social rented households,81
2011-03-27,Rochdale 001C,E01005522,Rochdale,Social rented households,68
2011-03-27,Rochdale 001D,E01005523,Rochdale,Social rented households,61
2011-03-27,Rochdale 002A,E01005519,Rochdale,Social rented households,46
2011-03-27,Rochdale 002B,E01005594,Rochdale,Social rented households,88
2011-03-27,Rochdale 002C,E01005597,Rochdale,Social rented households,37
2011-03-27,Rochdale 002D,E01005598,Rochdale,Social rented households,7
2011-03-27,Rochdale 003A,E01005516,Rochdale,Social rented households,4
2011-03-27,Rochdale 003B,E01005517,Rochdale,Social rented households,23
2011-03-27,Rochdale 003C,E01005521,Rochdale,Social rented households,48
2011-03-27,Rochdale 003D,E01005596,Rochdale,Social rented households,18
2011-03-27,Rochdale 004A,E01005578,Rochdale,Social rented households,166
2011-03-27,Rochdale 004B,E01005579,Rochdale,Social rented households,347
2011-03-27,Rochdale 004C,E01005586,Rochdale,Social rented households,390
2011-03-27,Rochdale 004D,E01005593,Rochdale,Social rented households,213
2011-03-27,Rochdale 004E,E01005595,Rochdale,Social rented households,442
2011-03-27,Rochdale 005A,E01005489,Rochdale,Social rented households,26
2011-03-27,Rochdale 005B,E01005490,Rochdale,Social rented households,151
2011-03-27,Rochdale 005C,E01005491,Rochdale,Social rented households,142
2011-03-27,Rochdale 005D,E01005493,Rochdale,Social rented households,11
2011-03-27,Rochdale 005E,E01005494,Rochdale,Social rented households,89
2011-03-27,Rochdale 005F,E01005495,Rochdale,Social rented households,97
2011-03-27,Rochdale 006A,E01005488,Rochdale,Social rented households,2
2011-03-27,Rochdale 006B,E01005492,Rochdale,Social rented households,9
2011-03-27,Rochdale 006C,E01005499,Rochdale,Social rented households,34
2011-03-27,Rochdale 006D,E01005571,Rochdale,Social rented households,7
2011-03-27,Rochdale 007A,E01005570,Rochdale,Social rented households,11
2011-03-27,Rochdale 007B,E01005572,Rochdale,Social rented households,5
2011-03-27,Rochdale 007C,E01005573,Rochdale,Social rented households,33
2011-03-27,Rochdale 007D,E01005574,Rochdale,Social rented households,19
2011-03-27,Rochdale 007E,E01005587,Rochdale,Social rented households,6
2011-03-27,Rochdale 007F,E01005588,Rochdale,Social rented households,233
2011-03-27,Rochdale 008A,E01005580,Rochdale,Social rented households,34
2011-03-27,Rochdale 008B,E01005581,Rochdale,Social rented households,197
2011-03-27,Rochdale 008D,E01005583,Rochdale,Social rented households,146
2011-03-27,Rochdale 008F,E01005585,Rochdale,Social rented households,60
2011-03-27,Rochdale 008G,E01033258,Rochdale,Social rented households,144
2011-03-27,Rochdale 009A,E01005496,Rochdale,Social rented households,301
2011-03-27,Rochdale 009B,E01005589,Rochdale,Social rented households,41
2011-03-27,Rochdale 009C,E01005590,Rochdale,Social rented households,91
2011-03-27,Rochdale 009D,E01005591,Rochdale,Social rented households,60
2011-03-27,Rochdale 009E,E01005592,Rochdale,Social rented households,248
2011-03-27,Rochdale 010A,E01005472,Rochdale,Social rented households,234
2011-03-27,Rochdale 010B,E01005473,Rochdale,Social rented households,79
2011-03-27,Rochdale 010C,E01005482,Rochdale,Social rented households,872
2011-03-27,Rochdale 010D,E01005483,Rochdale,Social rented households,491
2011-03-27,Rochdale 010E,E01005484,Rochdale,Social rented households,541
2011-03-27,Rochdale 010F,E01005486,Rochdale,Social rented households,51
2011-03-27,Rochdale 010G,E01005487,Rochdale,Social rented households,74
2011-03-27,Rochdale 011A,E01005474,Rochdale,Social rented households,39
2011-03-27,Rochdale 011B,E01005575,Rochdale,Social rented households,6
2011-03-27,Rochdale 011C,E01005576,Rochdale,Social rented households,4
2011-03-27,Rochdale 011D,E01005577,Rochdale,Social rented households,17
2011-03-27,Rochdale 012A,E01005469,Rochdale,Social rented households,26
2011-03-27,Rochdale 012B,E01005563,Rochdale,Social rented households,94
2011-03-27,Rochdale 012C,E01005565,Rochdale,Social rented households,234
2011-03-27,Rochdale 012D,E01005566,Rochdale,Social rented households,206
2011-03-27,Rochdale 012E,E01005568,Rochdale,Social rented households,379
2011-03-27,Rochdale 012F,E01005569,Rochdale,Social rented households,237
2011-03-27,Rochdale 013A,E01005556,Rochdale,Social rented households,17
2011-03-27,Rochdale 013B,E01005559,Rochdale,Social rented households,341
2011-03-27,Rochdale 013C,E01005560,Rochdale,Social rented households,16
2011-03-27,Rochdale 013D,E01005567,Rochdale,Social rented households,134
2011-03-27,Rochdale 014A,E01005555,Rochdale,Social rented households,30
2011-03-27,Rochdale 014B,E01005557,Rochdale,Social rented households,6
2011-03-27,Rochdale 014C,E01005558,Rochdale,Social rented households,155
2011-03-27,Rochdale 014D,E01005561,Rochdale,Social rented households,47
2011-03-27,Rochdale 014E,E01005562,Rochdale,Social rented households,149
2011-03-27,Rochdale 015A,E01005470,Rochdale,Social rented households,75
2011-03-27,Rochdale 015B,E01005471,Rochdale,Social rented households,48
2011-03-27,Rochdale 015C,E01005475,Rochdale,Social rented households,191
2011-03-27,Rochdale 015D,E01005485,Rochdale,Social rented households,127
2011-03-27,Rochdale 015E,E01005564,Rochdale,Social rented households,146
2011-03-27,Rochdale 016A,E01005464,Rochdale,Social rented households,336
2011-03-27,Rochdale 016B,E01005465,Rochdale,Social rented households,140
2011-03-27,Rochdale 016C,E01005466,Rochdale,Social rented households,764
2011-03-27,Rochdale 016D,E01005467,Rochdale,Social rented households,464
2011-03-27,Rochdale 016E,E01005468,Rochdale,Social rented households,15
2011-03-27,Rochdale 017A,E01005476,Rochdale,Social rented households,42
2011-03-27,Rochdale 017B,E01005477,Rochdale,Social rented households,179
2011-03-27,Rochdale 017C,E01005478,Rochdale,Social rented households,109
2011-03-27,Rochdale 017D,E01005479,Rochdale,Social rented households,104
2011-03-27,Rochdale 017E,E01005480,Rochdale,Social rented households,184
2011-03-27,Rochdale 017F,E01005481,Rochdale,Social rented households,85
2011-03-27,Rochdale 018A,E01005497,Rochdale,Social rented households,305
2011-03-27,Rochdale 018B,E01005501,Rochdale,Social rented households,438
2011-03-27,Rochdale 018C,E01005502,Rochdale,Social rented households,144
2011-03-27,Rochdale 018D,E01005504,Rochdale,Social rented households,141
2011-03-27,Rochdale 018E,E01005505,Rochdale,Social rented households,166
2011-03-27,Rochdale 018F,E01005509,Rochdale,Social rented households,499
2011-03-27,Rochdale 019A,E01005510,Rochdale,Social rented households,13
2011-03-27,Rochdale 019B,E01005511,Rochdale,Social rented households,50
2011-03-27,Rochdale 019C,E01005512,Rochdale,Social rented households,160
2011-03-27,Rochdale 019D,E01005513,Rochdale,Social rented households,315
2011-03-27,Rochdale 019E,E01005514,Rochdale,Social rented households,234
2011-03-27,Rochdale 019F,E01005515,Rochdale,Social rented households,429
2011-03-27,Rochdale 020A,E01005498,Rochdale,Social rented households,57
2011-03-27,Rochdale 020B,E01005500,Rochdale,Social rented households,69
2011-03-27,Rochdale 020C,E01005503,Rochdale,Social rented households,2
2011-03-27,Rochdale 020D,E01005506,Rochdale,Social rented households,192
2011-03-27,Rochdale 020E,E01005507,Rochdale,Social rented households,35
2011-03-27,Rochdale 020F,E01005508,Rochdale,Social rented households,17
2011-03-27,Rochdale 021A,E01005524,Rochdale,Social rented households,74
2011-03-27,Rochdale 021B,E01005525,Rochdale,Social rented households,413
2011-03-27,Rochdale 021C,E01005526,Rochdale,Social rented households,196
2011-03-27,Rochdale 021D,E01005528,Rochdale,Social rented households,212
2011-03-27,Rochdale 021E,E01005536,Rochdale,Social rented households,106
2011-03-27,Rochdale 021F,E01005543,Rochdale,Social rented households,51
2011-03-27,Rochdale 022A,E01005527,Rochdale,Social rented households,369
2011-03-27,Rochdale 022B,E01005529,Rochdale,Social rented households,461
2011-03-27,Rochdale 022C,E01005551,Rochdale,Social rented households,417
2011-03-27,Rochdale 022D,E01005552,Rochdale,Social rented households,528
2011-03-27,Rochdale 022E,E01005553,Rochdale,Social rented households,302
2011-03-27,Rochdale 022F,E01005554,Rochdale,Social rented households,79
2011-03-27,Rochdale 023A,E01005534,Rochdale,Social rented households,113
2011-03-27,Rochdale 023B,E01005535,Rochdale,Social rented households,121
2011-03-27,Rochdale 023C,E01005537,Rochdale,Social rented households,9
2011-03-27,Rochdale 023D,E01005538,Rochdale,Social rented households,180
2011-03-27,Rochdale 023E,E01005540,Rochdale,Social rented households,37
2011-03-27,Rochdale 023F,E01005541,Rochdale,Social rented households,63
2011-03-27,Rochdale 023G,E01005542,Rochdale,Social rented households,234
2011-03-27,Rochdale 024A,E01005533,Rochdale,Social rented households,128
2011-03-27,Rochdale 024B,E01005539,Rochdale,Social rented households,168
