date,lsoa11nm,lsoa11cd,lad17nm,measure,value
2018-06-01,Manchester 005E,E01005253,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 005F,E01005254,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 006A,E01005164,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 006B,E01005205,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 006C,E01005206,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 006D,E01005207,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 007A,E01005223,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 007B,E01005224,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 007C,E01005225,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 007D,E01005226,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 007E,E01005229,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 008A,E01005145,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 008B,E01005146,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 008C,E01005149,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 008D,E01005165,Manchester,Residents claiming JSA or Universal Credit,80
2018-06-01,Manchester 008E,E01005166,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 008F,E01005167,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 009A,E01005202,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 009B,E01005203,Manchester,Residents claiming JSA or Universal Credit,95
2018-06-01,Manchester 009D,E01005227,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 009E,E01005228,Manchester,Residents claiming JSA or Universal Credit,90
2018-06-01,Manchester 009F,E01033678,Manchester,Residents claiming JSA or Universal Credit,80
2018-06-01,Manchester 009G,E01033679,Manchester,Residents claiming JSA or Universal Credit,90
2018-06-01,Manchester 011A,E01005256,Manchester,Residents claiming JSA or Universal Credit,95
2018-06-01,Manchester 011B,E01005257,Manchester,Residents claiming JSA or Universal Credit,80
2018-06-01,Manchester 011C,E01005258,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 011D,E01005259,Manchester,Residents claiming JSA or Universal Credit,90
2018-06-01,Manchester 011E,E01005260,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 012A,E01005093,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 012B,E01005094,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 012C,E01005097,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 012D,E01005255,Manchester,Residents claiming JSA or Universal Credit,85
2018-06-01,Manchester 012E,E01005261,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 013B,E01005129,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 013C,E01005132,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 013D,E01005133,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 013E,E01033663,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 013F,E01033684,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 013G,E01033688,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 015A,E01005092,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 015C,E01005105,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 015D,E01005106,Manchester,Residents claiming JSA or Universal Credit,100
2018-06-01,Manchester 015E,E01005107,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 015F,E01033668,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 015G,E01033669,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 017A,E01005108,Manchester,Residents claiming JSA or Universal Credit,120
2018-06-01,Manchester 017D,E01005189,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 017E,E01005190,Manchester,Residents claiming JSA or Universal Credit,80
2018-06-01,Manchester 017F,E01033666,Manchester,Residents claiming JSA or Universal Credit,105
2018-06-01,Manchester 018A,E01005061,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 018B,E01005062,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 018C,E01005063,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 018D,E01005065,Manchester,Residents claiming JSA or Universal Credit,80
2018-06-01,Manchester 018E,E01005066,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 019A,E01005208,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 019B,E01005209,Manchester,Residents claiming JSA or Universal Credit,125
2018-06-01,Manchester 019C,E01005210,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 019D,E01005214,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 020A,E01005067,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 020B,E01005186,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 020C,E01005232,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 020D,E01005235,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 020E,E01005239,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 021A,E01005187,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 021B,E01005188,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 021C,E01005191,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 021D,E01005192,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 021E,E01005193,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 022B,E01005230,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 022C,E01005231,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 022D,E01005236,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 022E,E01005237,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 022F,E01033652,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 022G,E01033657,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 023A,E01005195,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 023B,E01005196,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 023C,E01005197,Manchester,Residents claiming JSA or Universal Credit,85
2018-06-01,Manchester 023D,E01005198,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 023E,E01005201,Manchester,Residents claiming JSA or Universal Credit,85
2018-06-01,Manchester 024A,E01005240,Manchester,Residents claiming JSA or Universal Credit,120
2018-06-01,Manchester 024B,E01005243,Manchester,Residents claiming JSA or Universal Credit,100
2018-06-01,Manchester 024C,E01005245,Manchester,Residents claiming JSA or Universal Credit,95
2018-06-01,Manchester 024D,E01005246,Manchester,Residents claiming JSA or Universal Credit,110
2018-06-01,Manchester 025A,E01005241,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 025B,E01005242,Manchester,Residents claiming JSA or Universal Credit,110
2018-06-01,Manchester 025C,E01005244,Manchester,Residents claiming JSA or Universal Credit,95
2018-06-01,Manchester 025D,E01005285,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 025E,E01005288,Manchester,Residents claiming JSA or Universal Credit,90
2018-06-01,Manchester 026A,E01005280,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 026B,E01005281,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 026C,E01005284,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 026D,E01005286,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 026E,E01005287,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 027A,E01005194,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 027B,E01005199,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 027C,E01005200,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 027D,E01005233,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 027E,E01005234,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 027F,E01005238,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 028A,E01005297,Manchester,Residents claiming JSA or Universal Credit,105
2018-06-01,Manchester 028B,E01005298,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 028C,E01005302,Manchester,Residents claiming JSA or Universal Credit,90
2018-06-01,Manchester 028E,E01033680,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 028F,E01033686,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 029A,E01005150,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 029B,E01005151,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 029C,E01005152,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 029D,E01005159,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 029E,E01005296,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 029F,E01005299,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 030A,E01005178,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 030B,E01005179,Manchester,Residents claiming JSA or Universal Credit,65
2018-06-01,Manchester 030C,E01005180,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 030D,E01005181,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 030E,E01005182,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 030F,E01005183,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 031A,E01005219,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 031B,E01005220,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 031C,E01005221,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 031D,E01005222,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 032A,E01005184,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 032B,E01005185,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 032C,E01005271,Manchester,Residents claiming JSA or Universal Credit,80
2018-06-01,Manchester 032D,E01005282,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 032E,E01005283,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 033A,E01005154,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 033B,E01005156,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 033C,E01005158,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 033D,E01005300,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 033E,E01005301,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 034A,E01005118,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 034B,E01005120,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 034C,E01005215,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 034D,E01005216,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 034E,E01005217,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 034F,E01005218,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 035A,E01005270,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 035B,E01005272,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 035C,E01005273,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 035D,E01005278,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 035E,E01005279,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 036A,E01005305,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 036B,E01005309,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 036C,E01005310,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 036D,E01005311,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 036E,E01005312,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 037A,E01005082,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 037B,E01005153,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 037C,E01005155,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 037D,E01005157,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 038A,E01005274,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 038B,E01005275,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 038C,E01005276,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 038D,E01005277,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 039A,E01005076,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 039C,E01005081,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 039D,E01005083,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 039E,E01033670,Manchester,Residents claiming JSA or Universal Credit,0
2018-06-01,Manchester 039F,E01033671,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 040A,E01005125,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 040B,E01005304,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 040C,E01005306,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 040D,E01005307,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 040E,E01005308,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 041A,E01005119,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 041B,E01005121,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 041C,E01005122,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 041D,E01005123,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 041E,E01005124,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 042A,E01005077,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 042B,E01005078,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 042C,E01005079,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 042D,E01005084,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 043A,E01005172,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 043B,E01005173,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 043C,E01005174,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 043D,E01005175,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 043E,E01005176,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 043F,E01005177,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 044A,E01005115,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 044B,E01005262,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 044C,E01005264,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 044D,E01005265,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 044E,E01005266,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 045A,E01005126,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 045B,E01005168,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 045C,E01005169,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 045D,E01005170,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 045E,E01005171,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 046A,E01005263,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 046B,E01005267,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 046C,E01005268,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 046D,E01005269,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 047A,E01005069,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 047B,E01005111,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 047C,E01005113,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 047D,E01005114,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 047E,E01005116,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 048A,E01005071,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 048B,E01005072,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 048C,E01005073,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 048D,E01005112,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 048E,E01005117,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 049A,E01005085,Manchester,Residents claiming JSA or Universal Credit,30
2018-06-01,Manchester 049B,E01005086,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 049C,E01005089,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 049D,E01005289,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 049E,E01005295,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 050A,E01005087,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 050B,E01005088,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 050C,E01005090,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 050D,E01005091,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 050E,E01005291,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 051A,E01005068,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 051B,E01005070,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 051C,E01005074,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 051D,E01005075,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 051E,E01005319,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 052A,E01005290,Manchester,Residents claiming JSA or Universal Credit,55
2018-06-01,Manchester 052B,E01005292,Manchester,Residents claiming JSA or Universal Credit,45
2018-06-01,Manchester 052C,E01005293,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 052D,E01005294,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 052E,E01005317,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 053A,E01005313,Manchester,Residents claiming JSA or Universal Credit,40
2018-06-01,Manchester 053B,E01005314,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 053C,E01005315,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 053D,E01005316,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 053E,E01005318,Manchester,Residents claiming JSA or Universal Credit,25
2018-06-01,Manchester 054A,E01005130,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 054B,E01033651,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 054C,E01033658,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 054D,E01033664,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 054E,E01033667,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 055A,E01005128,Manchester,Residents claiming JSA or Universal Credit,0
2018-06-01,Manchester 055B,E01033653,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 055C,E01033654,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 055D,E01033659,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 055E,E01033661,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 056A,E01005143,Manchester,Residents claiming JSA or Universal Credit,75
2018-06-01,Manchester 056B,E01033655,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 056C,E01033665,Manchester,Residents claiming JSA or Universal Credit,20
2018-06-01,Manchester 056D,E01033676,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 057A,E01005212,Manchester,Residents claiming JSA or Universal Credit,50
2018-06-01,Manchester 057B,E01033656,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 057C,E01033662,Manchester,Residents claiming JSA or Universal Credit,15
2018-06-01,Manchester 058A,E01005142,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 058B,E01005147,Manchester,Residents claiming JSA or Universal Credit,70
2018-06-01,Manchester 058C,E01033674,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 058D,E01033675,Manchester,Residents claiming JSA or Universal Credit,35
2018-06-01,Manchester 059A,E01005213,Manchester,Residents claiming JSA or Universal Credit,95
2018-06-01,Manchester 059B,E01033660,Manchester,Residents claiming JSA or Universal Credit,10
2018-06-01,Manchester 059C,E01033672,Manchester,Residents claiming JSA or Universal Credit,60
2018-06-01,Manchester 059D,E01033673,Manchester,Residents claiming JSA or Universal Credit,0
2018-06-01,Manchester 060A,E01033677,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 060B,E01033681,Manchester,Residents claiming JSA or Universal Credit,0
2018-06-01,Manchester 060C,E01033682,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Manchester 060D,E01033683,Manchester,Residents claiming JSA or Universal Credit,5
2018-06-01,Oldham 001A,E01005357,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 001B,E01005358,Oldham,Residents claiming JSA or Universal Credit,35
2018-06-01,Oldham 001C,E01005359,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 001D,E01005360,Oldham,Residents claiming JSA or Universal Credit,20
2018-06-01,Oldham 002A,E01005441,Oldham,Residents claiming JSA or Universal Credit,55
2018-06-01,Oldham 002B,E01005442,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 002C,E01005444,Oldham,Residents claiming JSA or Universal Credit,30
2018-06-01,Oldham 002D,E01005445,Oldham,Residents claiming JSA or Universal Credit,40
2018-06-01,Oldham 003A,E01005361,Oldham,Residents claiming JSA or Universal Credit,5
2018-06-01,Oldham 003B,E01005443,Oldham,Residents claiming JSA or Universal Credit,5
2018-06-01,Oldham 003C,E01005446,Oldham,Residents claiming JSA or Universal Credit,25
2018-06-01,Oldham 003D,E01005447,Oldham,Residents claiming JSA or Universal Credit,45
2018-06-01,Oldham 004A,E01005390,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 004B,E01005394,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 004C,E01005395,Oldham,Residents claiming JSA or Universal Credit,20
2018-06-01,Oldham 004D,E01005396,Oldham,Residents claiming JSA or Universal Credit,20
2018-06-01,Oldham 005A,E01005355,Oldham,Residents claiming JSA or Universal Credit,35
2018-06-01,Oldham 005B,E01005356,Oldham,Residents claiming JSA or Universal Credit,20
2018-06-01,Oldham 005C,E01005399,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 005D,E01005403,Oldham,Residents claiming JSA or Universal Credit,20
2018-06-01,Oldham 006A,E01005410,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 006B,E01005411,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 006C,E01005414,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 006D,E01005415,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 007C,E01005452,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 007D,E01005453,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 007E,E01032558,Oldham,Residents claiming JSA or Universal Credit,75
2018-06-01,Oldham 007F,E01032559,Oldham,Residents claiming JSA or Universal Credit,55
2018-06-01,Oldham 008A,E01005391,Oldham,Residents claiming JSA or Universal Credit,35
2018-06-01,Oldham 008B,E01005392,Oldham,Residents claiming JSA or Universal Credit,55
2018-06-01,Oldham 008C,E01005393,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 008D,E01005401,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 009A,E01005397,Oldham,Residents claiming JSA or Universal Credit,35
2018-06-01,Oldham 009B,E01005398,Oldham,Residents claiming JSA or Universal Credit,25
2018-06-01,Oldham 009C,E01005400,Oldham,Residents claiming JSA or Universal Credit,65
2018-06-01,Oldham 009D,E01005402,Oldham,Residents claiming JSA or Universal Credit,20
2018-06-01,Oldham 010A,E01005335,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 010B,E01005337,Oldham,Residents claiming JSA or Universal Credit,65
2018-06-01,Oldham 010C,E01005339,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 010D,E01005340,Oldham,Residents claiming JSA or Universal Credit,50
2018-06-01,Oldham 011A,E01005421,Oldham,Residents claiming JSA or Universal Credit,65
2018-06-01,Oldham 011B,E01005422,Oldham,Residents claiming JSA or Universal Credit,70
2018-06-01,Oldham 011E,E01032920,Oldham,Residents claiming JSA or Universal Credit,85
2018-06-01,Oldham 012A,E01005448,Oldham,Residents claiming JSA or Universal Credit,105
2018-06-01,Oldham 012B,E01005449,Oldham,Residents claiming JSA or Universal Credit,35
2018-06-01,Oldham 012C,E01005454,Oldham,Residents claiming JSA or Universal Credit,20
2018-06-01,Oldham 012D,E01005455,Oldham,Residents claiming JSA or Universal Credit,25
2018-06-01,Oldham 012E,E01005456,Oldham,Residents claiming JSA or Universal Credit,105
2018-06-01,Oldham 013A,E01005407,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 013B,E01005412,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 013C,E01005416,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 013D,E01005417,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 014A,E01005348,Oldham,Residents claiming JSA or Universal Credit,85
2018-06-01,Oldham 014B,E01005350,Oldham,Residents claiming JSA or Universal Credit,190
2018-06-01,Oldham 014C,E01005432,Oldham,Residents claiming JSA or Universal Credit,90
2018-06-01,Oldham 014D,E01005433,Oldham,Residents claiming JSA or Universal Credit,130
2018-06-01,Oldham 015A,E01005329,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 015B,E01005330,Oldham,Residents claiming JSA or Universal Credit,15
2018-06-01,Oldham 015C,E01005333,Oldham,Residents claiming JSA or Universal Credit,10
2018-06-01,Oldham 015D,E01005336,Oldham,Residents claiming JSA or Universal Credit,5
