Date,Geography,Measure Type,Unit,Industry category,Value
2017,E05000690,percent,persons,3,15.4
2017,E05000690,percent,persons,4,2.7
2017,E05000690,percent,persons,5,1.5
2017,E05000690,percent,persons,6,7.7
2017,E05000690,percent,persons,7,7.7
2017,E05000690,percent,persons,8,3.5
2017,E05000690,percent,persons,9,11.5
2017,E05000690,percent,persons,10,0.8
2017,E05000690,percent,persons,11,2.7
2017,E05000690,percent,persons,12,1.2
2017,E05000690,percent,persons,13,7.7
2017,E05000690,percent,persons,14,2.3
2017,E05000690,percent,persons,15,9.6
2017,E05000690,percent,persons,16,9.6
2017,E05000690,percent,persons,17,4.6
2017,E05000690,percent,persons,18,6.2
2017,E05000691,percent,persons,1,0
2017,E05000691,percent,persons,2,0
2017,E05000691,percent,persons,3,11.1
2017,E05000691,percent,persons,4,1.6
2017,E05000691,percent,persons,5,0.4
2017,E05000691,percent,persons,6,13.3
2017,E05000691,percent,persons,7,8.9
2017,E05000691,percent,persons,8,10
2017,E05000691,percent,persons,9,2.2
2017,E05000691,percent,persons,10,7.8
2017,E05000691,percent,persons,11,0
2017,E05000691,percent,persons,12,0.7
2017,E05000691,percent,persons,13,13.3
2017,E05000691,percent,persons,14,13.3
2017,E05000691,percent,persons,15,0
2017,E05000691,percent,persons,16,5
2017,E05000691,percent,persons,17,8.9
2017,E05000691,percent,persons,18,2.2
2017,E05000692,percent,persons,1,0
2017,E05000692,percent,persons,2,0
2017,E05000692,percent,persons,3,0.8
2017,E05000692,percent,persons,4,8
2017,E05000692,percent,persons,5,2.4
2017,E05000692,percent,persons,6,2.8
2017,E05000692,percent,persons,7,24
2017,E05000692,percent,persons,8,2
2017,E05000692,percent,persons,9,10
2017,E05000692,percent,persons,10,4
2017,E05000692,percent,persons,11,2
2017,E05000692,percent,persons,12,1.3
2017,E05000692,percent,persons,13,8
2017,E05000692,percent,persons,14,3.6
2017,E05000692,percent,persons,15,0
2017,E05000692,percent,persons,16,13.3
2017,E05000692,percent,persons,17,14
2017,E05000692,percent,persons,18,6
2017,E05000693,percent,persons,1,0
2017,E05000693,percent,persons,2,0
2017,E05000693,percent,persons,3,3.8
2017,E05000693,percent,persons,4,5
2017,E05000693,percent,persons,5,1
2017,E05000693,percent,persons,6,0.5
2017,E05000693,percent,persons,7,10
2017,E05000693,percent,persons,8,1
2017,E05000693,percent,persons,9,2.5
2017,E05000693,percent,persons,10,1.5
2017,E05000693,percent,persons,11,0
2017,E05000693,percent,persons,12,5
2017,E05000693,percent,persons,13,2.5
2017,E05000693,percent,persons,14,2.2
2017,E05000693,percent,persons,15,2.5
2017,E05000693,percent,persons,16,30
2017,E05000693,percent,persons,17,25
2017,E05000693,percent,persons,18,3.8
2017,E05000694,percent,persons,1,0
2017,E05000694,percent,persons,2,0.1
2017,E05000694,percent,persons,3,6.7
2017,E05000694,percent,persons,4,3
2017,E05000694,percent,persons,5,0.8
2017,E05000694,percent,persons,6,16.7
2017,E05000694,percent,persons,7,15
2017,E05000694,percent,persons,8,8.3
2017,E05000694,percent,persons,9,4
2017,E05000694,percent,persons,10,2.3
2017,E05000694,percent,persons,11,0.2
2017,E05000694,percent,persons,12,2
2017,E05000694,percent,persons,13,8.3
2017,E05000694,percent,persons,14,13.3
2017,E05000694,percent,persons,15,5.7
2017,E05000694,percent,persons,16,3
2017,E05000694,percent,persons,17,4
2017,E05000694,percent,persons,18,2.7
2017,E05000695,percent,persons,1,0
2017,E05000695,percent,persons,2,0
2017,E05000695,percent,persons,3,1.9
2017,E05000695,percent,persons,4,1.2
2017,E05000695,percent,persons,5,0.6
2017,E05000695,percent,persons,6,1.2
2017,E05000695,percent,persons,7,20
2017,E05000695,percent,persons,8,1.1
2017,E05000695,percent,persons,9,20
2017,E05000695,percent,persons,10,4.4
2017,E05000695,percent,persons,11,2.5
2017,E05000695,percent,persons,12,3.8
2017,E05000695,percent,persons,13,8.8
2017,E05000695,percent,persons,14,3.1
2017,E05000695,percent,persons,15,10
2017,E05000695,percent,persons,16,10
2017,E05000695,percent,persons,17,11.2
2017,E05000695,percent,persons,18,6.2
2017,E05000696,percent,persons,1,0
2017,E05000696,percent,persons,2,0
2017,E05000696,percent,persons,3,3.6
2017,E05000696,percent,persons,4,2.1
2017,E05000696,percent,persons,5,0.1
2017,E05000696,percent,persons,6,6.7
2017,E05000696,percent,persons,7,4.3
2017,E05000696,percent,persons,8,0.7
2017,E05000696,percent,persons,9,5
2017,E05000696,percent,persons,10,1.8
2017,E05000696,percent,persons,11,2.5
2017,E05000696,percent,persons,12,10
2017,E05000696,percent,persons,13,5.7
2017,E05000696,percent,persons,14,25
2017,E05000696,percent,persons,15,6.7
2017,E05000696,percent,persons,16,17.9
2017,E05000696,percent,persons,17,7.1
2017,E05000696,percent,persons,18,3.2
2017,E05000697,percent,persons,1,0
2017,E05000697,percent,persons,2,0.4
2017,E05000697,percent,persons,3,0.6
2017,E05000697,percent,persons,4,1.4
2017,E05000697,percent,persons,5,0.1
2017,E05000697,percent,persons,6,0.9
2017,E05000697,percent,persons,7,10.6
2017,E05000697,percent,persons,8,1.8
2017,E05000697,percent,persons,9,9.9
2017,E05000697,percent,persons,10,5
2017,E05000697,percent,persons,11,10.6
2017,E05000697,percent,persons,12,2.5
2017,E05000697,percent,persons,13,20.6
2017,E05000697,percent,persons,14,21.3
2017,E05000697,percent,persons,15,5
2017,E05000697,percent,persons,16,3.5
2017,E05000697,percent,persons,17,1.8
2017,E05000697,percent,persons,18,4.3
2017,E05000698,percent,persons,1,0
2017,E05000698,percent,persons,2,0
2017,E05000698,percent,persons,3,0.7
2017,E05000698,percent,persons,4,1.1
2017,E05000698,percent,persons,5,0.1
2017,E05000698,percent,persons,6,0.7
2017,E05000698,percent,persons,7,2.9
2017,E05000698,percent,persons,8,0.7
2017,E05000698,percent,persons,9,2.5
2017,E05000698,percent,persons,10,2.9
2017,E05000698,percent,persons,11,0.5
2017,E05000698,percent,persons,12,0.6
2017,E05000698,percent,persons,13,5
2017,E05000698,percent,persons,14,1.8
2017,E05000698,percent,persons,15,0
2017,E05000698,percent,persons,16,17.9
2017,E05000698,percent,persons,17,64.3
2017,E05000698,percent,persons,18,2.1
2017,E05000699,percent,persons,1,0
2017,E05000699,percent,persons,2,0
2017,E05000699,percent,persons,3,1.8
2017,E05000699,percent,persons,4,7.1
2017,E05000699,percent,persons,5,0
2017,E05000699,percent,persons,6,4.3
2017,E05000699,percent,persons,7,7.1
2017,E05000699,percent,persons,8,0.5
2017,E05000699,percent,persons,9,11.4
2017,E05000699,percent,persons,10,11.4
2017,E05000699,percent,persons,11,2.1
2017,E05000699,percent,persons,12,5.7
2017,E05000699,percent,persons,13,12.9
2017,E05000699,percent,persons,14,14.3
2017,E05000699,percent,persons,15,0
2017,E05000699,percent,persons,16,8.6
2017,E05000699,percent,persons,17,7.1
2017,E05000699,percent,persons,18,5
2017,E05000700,percent,persons,1,0
2017,E05000700,percent,persons,2,0.3
2017,E05000700,percent,persons,3,0.2
2017,E05000700,percent,persons,4,0.8
2017,E05000700,percent,persons,5,0.3
2017,E05000700,percent,persons,6,0.4
2017,E05000700,percent,persons,7,2.1
2017,E05000700,percent,persons,8,0
2017,E05000700,percent,persons,9,10
2017,E05000700,percent,persons,10,2.1
2017,E05000700,percent,persons,11,0.5
2017,E05000700,percent,persons,12,1.7
2017,E05000700,percent,persons,13,5
2017,E05000700,percent,persons,14,2.1
2017,E05000700,percent,persons,15,0.8
2017,E05000700,percent,persons,16,5.8
2017,E05000700,percent,persons,17,66.7
2017,E05000700,percent,persons,18,2.9
2017,E05000701,percent,persons,1,0
2017,E05000701,percent,persons,2,0
2017,E05000701,percent,persons,3,0.2
2017,E05000701,percent,persons,4,3.8
2017,E05000701,percent,persons,5,0.5
2017,E05000701,percent,persons,6,5
2017,E05000701,percent,persons,7,10
2017,E05000701,percent,persons,8,0.8
2017,E05000701,percent,persons,9,11.2
2017,E05000701,percent,persons,10,2.5
2017,E05000701,percent,persons,11,0
2017,E05000701,percent,persons,12,2.5
2017,E05000701,percent,persons,13,5
2017,E05000701,percent,persons,14,1.5
2017,E05000701,percent,persons,15,0
2017,E05000701,percent,persons,16,35
2017,E05000701,percent,persons,17,10
2017,E05000701,percent,persons,18,12.5
2017,E05000702,percent,persons,1,0
2017,E05000702,percent,persons,2,0.8
2017,E05000702,percent,persons,3,11.7
2017,E05000702,percent,persons,4,4.2
2017,E05000702,percent,persons,5,4.2
2017,E05000702,percent,persons,6,2.5
2017,E05000702,percent,persons,7,10
2017,E05000702,percent,persons,8,3.8
2017,E05000702,percent,persons,9,2.9
2017,E05000702,percent,persons,10,2.9
2017,E05000702,percent,persons,11,0.2
2017,E05000702,percent,persons,12,1.2
2017,E05000702,percent,persons,13,1.2
2017,E05000702,percent,persons,14,25
2017,E05000702,percent,persons,15,1.7
2017,E05000702,percent,persons,16,11.7
2017,E05000702,percent,persons,17,8.3
2017,E05000702,percent,persons,18,5
2017,E05000703,percent,persons,1,0
2017,E05000703,percent,persons,2,1.2
2017,E05000703,percent,persons,3,2
2017,E05000703,percent,persons,4,8
2017,E05000703,percent,persons,5,2
2017,E05000703,percent,persons,6,2
2017,E05000703,percent,persons,7,9
2017,E05000703,percent,persons,8,3
2017,E05000703,percent,persons,9,8
2017,E05000703,percent,persons,10,3
2017,E05000703,percent,persons,11,0.2
2017,E05000703,percent,persons,12,2
2017,E05000703,percent,persons,13,3
2017,E05000703,percent,persons,14,3
2017,E05000703,percent,persons,15,0
2017,E05000703,percent,persons,16,36
2017,E05000703,percent,persons,17,16
2017,E05000703,percent,persons,18,4
2017,E05000704,percent,persons,1,0
2017,E05000704,percent,persons,2,0.2
2017,E05000704,percent,persons,3,4.4
2017,E05000704,percent,persons,4,1.6
2017,E05000704,percent,persons,5,0.6
2017,E05000704,percent,persons,6,2.2
2017,E05000704,percent,persons,7,7.5
2017,E05000704,percent,persons,8,1.6
2017,E05000704,percent,persons,9,2.5
2017,E05000704,percent,persons,10,8.8
2017,E05000704,percent,persons,11,0.3
2017,E05000704,percent,persons,12,1.9
2017,E05000704,percent,persons,13,6.2
2017,E05000704,percent,persons,14,11.2
2017,E05000704,percent,persons,15,25
2017,E05000704,percent,persons,16,15.6
2017,E05000704,percent,persons,17,10
2017,E05000704,percent,persons,18,2.5
2017,E05000705,percent,persons,1,0
2017,E05000705,percent,persons,2,0
2017,E05000705,percent,persons,3,0.2
2017,E05000705,percent,persons,4,6.2
2017,E05000705,percent,persons,5,0.5
2017,E05000705,percent,persons,6,0.2
2017,E05000705,percent,persons,7,25
2017,E05000705,percent,persons,8,0.8
2017,E05000705,percent,persons,9,3.8
2017,E05000705,percent,persons,10,1.8
2017,E05000705,percent,persons,11,0
2017,E05000705,percent,persons,12,0.5
2017,E05000705,percent,persons,13,1.8
2017,E05000705,percent,persons,14,2
2017,E05000705,percent,persons,15,0
2017,E05000705,percent,persons,16,40
2017,E05000705,percent,persons,17,11.2
2017,E05000705,percent,persons,18,7.5
2017,E05000706,percent,persons,1,0
2017,E05000706,percent,persons,2,0.2
2017,E05000706,percent,persons,3,3.3
2017,E05000706,percent,persons,4,2.2
2017,E05000706,percent,persons,5,0.6
2017,E05000706,percent,persons,6,0.5
2017,E05000706,percent,persons,7,5.6
2017,E05000706,percent,persons,8,2.5
2017,E05000706,percent,persons,9,3.9
2017,E05000706,percent,persons,10,11.1
2017,E05000706,percent,persons,11,0.1
2017,E05000706,percent,persons,12,2.8
2017,E05000706,percent,persons,13,8.9
2017,E05000706,percent,persons,14,2.2
2017,E05000706,percent,persons,15,1.4
2017,E05000706,percent,persons,16,38.9
2017,E05000706,percent,persons,17,6.7
2017,E05000706,percent,persons,18,6.7
2017,E05000707,percent,persons,1,0
2017,E05000707,percent,persons,2,0.3
2017,E05000707,percent,persons,3,3.6
2017,E05000707,percent,persons,4,5
2017,E05000707,percent,persons,5,2.1
2017,E05000707,percent,persons,6,2.1
2017,E05000707,percent,persons,7,17.1
2017,E05000707,percent,persons,8,1.4
2017,E05000707,percent,persons,9,11.4
2017,E05000707,percent,persons,10,2.1
2017,E05000707,percent,persons,11,0.3
2017,E05000707,percent,persons,12,2.9
2017,E05000707,percent,persons,13,5.7
2017,E05000707,percent,persons,14,5
2017,E05000707,percent,persons,15,0
2017,E05000707,percent,persons,16,7.1
2017,E05000707,percent,persons,17,28.6
2017,E05000707,percent,persons,18,2.1
2017,E05000708,percent,persons,1,0
2017,E05000708,percent,persons,2,0
2017,E05000708,percent,persons,3,4.3
2017,E05000708,percent,persons,4,4.3
2017,E05000708,percent,persons,5,2.6
2017,E05000708,percent,persons,6,2.9
2017,E05000708,percent,persons,7,22.9
2017,E05000708,percent,persons,8,1.4
2017,E05000708,percent,persons,9,5.7
2017,E05000708,percent,persons,10,2
2017,E05000708,percent,persons,11,2.9
2017,E05000708,percent,persons,12,4.3
2017,E05000708,percent,persons,13,11.4
2017,E05000708,percent,persons,14,2.9
2017,E05000708,percent,persons,15,2.5
2017,E05000708,percent,persons,16,14.3
2017,E05000708,percent,persons,17,12.9
2017,E05000708,percent,persons,18,5.7
2017,E05000709,percent,persons,1,0
2017,E05000709,percent,persons,2,1.1
2017,E05000709,percent,persons,3,21.4
2017,E05000709,percent,persons,4,8.6
2017,E05000709,percent,persons,5,2.9
2017,E05000709,percent,persons,6,10
2017,E05000709,percent,persons,7,4.3
2017,E05000709,percent,persons,8,4.3
2017,E05000709,percent,persons,9,4.3
2017,E05000709,percent,persons,10,5.7
2017,E05000709,percent,persons,11,0.1
2017,E05000709,percent,persons,12,1.8
2017,E05000709,percent,persons,13,8.6
2017,E05000709,percent,persons,14,5.7
2017,E05000709,percent,persons,15,2.5
2017,E05000709,percent,persons,16,5
2017,E05000709,percent,persons,17,10
2017,E05000709,percent,persons,18,5.7
2017,E05000710,percent,persons,1,0
2017,E05000710,percent,persons,2,0
2017,E05000710,percent,persons,3,0.1
2017,E05000710,percent,persons,4,2.1
2017,E05000710,percent,persons,5,0.2
2017,E05000710,percent,persons,6,0.7
2017,E05000710,percent,persons,7,6.4
2017,E05000710,percent,persons,8,0.9
2017,E05000710,percent,persons,9,3.6
2017,E05000710,percent,persons,10,4.3
2017,E05000710,percent,persons,11,1
2017,E05000710,percent,persons,12,8.6
2017,E05000710,percent,persons,13,5.7
2017,E05000710,percent,persons,14,2.1
2017,E05000710,percent,persons,15,0.2
2017,E05000710,percent,persons,16,35.7
2017,E05000710,percent,persons,17,22.9
2017,E05000710,percent,persons,18,7.1
2017,E05000711,percent,persons,1,0
2017,E05000711,percent,persons,2,0
2017,E05000711,percent,persons,3,1.6
2017,E05000711,percent,persons,4,6
2017,E05000711,percent,persons,5,0
2017,E05000711,percent,persons,6,0.4
2017,E05000711,percent,persons,7,8
2017,E05000711,percent,persons,8,1.6
2017,E05000711,percent,persons,9,6
2017,E05000711,percent,persons,10,2
2017,E05000711,percent,persons,11,0
2017,E05000711,percent,persons,12,6
2017,E05000711,percent,persons,13,4
2017,E05000711,percent,persons,14,2.8
2017,E05000711,percent,persons,15,0
2017,E05000711,percent,persons,16,30
2017,E05000711,percent,persons,17,28
2017,E05000711,percent,persons,18,10
2017,E05000712,percent,persons,1,0
2017,E05000712,percent,persons,2,0
2017,E05000712,percent,persons,3,12
2017,E05000712,percent,persons,4,4
2017,E05000712,percent,persons,5,2
2017,E05000712,percent,persons,6,5
2017,E05000712,percent,persons,7,5
2017,E05000712,percent,persons,8,6
2017,E05000712,percent,persons,9,5
2017,E05000712,percent,persons,10,14
2017,E05000712,percent,persons,11,0.4
2017,E05000712,percent,persons,12,4.5
2017,E05000712,percent,persons,13,8
2017,E05000712,percent,persons,14,6
2017,E05000712,percent,persons,15,0
2017,E05000712,percent,persons,16,12
2017,E05000712,percent,persons,17,12
2017,E05000712,percent,persons,18,3.5
2017,E05000713,percent,persons,1,0
2017,E05000713,percent,persons,2,0
2017,E05000713,percent,persons,3,1.5
2017,E05000713,percent,persons,4,5
2017,E05000713,percent,persons,5,0.5
2017,E05000713,percent,persons,6,0.2
2017,E05000713,percent,persons,7,11.2
2017,E05000713,percent,persons,8,5
2017,E05000713,percent,persons,9,11.2
2017,E05000713,percent,persons,10,2.5
2017,E05000713,percent,persons,11,1
2017,E05000713,percent,persons,12,6.2
2017,E05000713,percent,persons,13,5
2017,E05000713,percent,persons,14,5
2017,E05000713,percent,persons,15,0
2017,E05000713,percent,persons,16,15
2017,E05000713,percent,persons,17,17.5
2017,E05000713,percent,persons,18,7.5
2017,E05000714,percent,persons,1,0
2017,E05000714,percent,persons,2,0
2017,E05000714,percent,persons,3,0.3
2017,E05000714,percent,persons,4,2
2017,E05000714,percent,persons,5,1.4
2017,E05000714,percent,persons,6,3
2017,E05000714,percent,persons,7,12
2017,E05000714,percent,persons,8,5
2017,E05000714,percent,persons,9,18
2017,E05000714,percent,persons,10,2
2017,E05000714,percent,persons,11,0.4
2017,E05000714,percent,persons,12,3
2017,E05000714,percent,persons,13,10
2017,E05000714,percent,persons,14,1.6
2017,E05000714,percent,persons,15,0
2017,E05000714,percent,persons,16,28
2017,E05000714,percent,persons,17,18
2017,E05000714,percent,persons,18,4
2017,E05000715,percent,persons,1,0
2017,E05000715,percent,persons,2,1.2
2017,E05000715,percent,persons,3,10
2017,E05000715,percent,persons,4,2.8
2017,E05000715,percent,persons,5,0.6
2017,E05000715,percent,persons,6,1.9
2017,E05000715,percent,persons,7,11.2
2017,E05000715,percent,persons,8,11.2
2017,E05000715,percent,persons,9,3.1
2017,E05000715,percent,persons,10,1.6
2017,E05000715,percent,persons,11,2.8
2017,E05000715,percent,persons,12,5
2017,E05000715,percent,persons,13,10
2017,E05000715,percent,persons,14,5.6
2017,E05000715,percent,persons,15,6.2
2017,E05000715,percent,persons,16,6.2
2017,E05000715,percent,persons,17,15.6
2017,E05000715,percent,persons,18,3.8
2017,E05000716,percent,persons,1,0
2017,E05000716,percent,persons,2,0
2017,E05000716,percent,persons,3,0.7
2017,E05000716,percent,persons,4,1.3
2017,E05000716,percent,persons,5,0.7
2017,E05000716,percent,persons,6,0.8
2017,E05000716,percent,persons,7,7.5
2017,E05000716,percent,persons,8,0.7
2017,E05000716,percent,persons,9,4.2
2017,E05000716,percent,persons,10,10
2017,E05000716,percent,persons,11,0.7
2017,E05000716,percent,persons,12,1.3
2017,E05000716,percent,persons,13,5.8
2017,E05000716,percent,persons,14,3.3
2017,E05000716,percent,persons,15,0
2017,E05000716,percent,persons,16,23.3
2017,E05000716,percent,persons,17,41.7
2017,E05000716,percent,persons,18,1.7
2017,E05000717,percent,persons,1,0
2017,E05000717,percent,persons,2,0
2017,E05000717,percent,persons,3,0.7
2017,E05000717,percent,persons,4,3.3
2017,E05000717,percent,persons,5,0.7
2017,E05000717,percent,persons,6,0.7
2017,E05000717,percent,persons,7,20
2017,E05000717,percent,persons,8,1
2017,E05000717,percent,persons,9,20
2017,E05000717,percent,persons,10,3.3
2017,E05000717,percent,persons,11,0.7
2017,E05000717,percent,persons,12,6.7
2017,E05000717,percent,persons,13,8.3
2017,E05000717,percent,persons,14,1
2017,E05000717,percent,persons,15,2
2017,E05000717,percent,persons,16,13.3
2017,E05000717,percent,persons,17,23.3
2017,E05000717,percent,persons,18,3.3
2017,E05000718,percent,persons,1,0
2017,E05000718,percent,persons,2,0
2017,E05000718,percent,persons,3,3.1
2017,E05000718,percent,persons,4,1.9
2017,E05000718,percent,persons,5,0.1
2017,E05000718,percent,persons,6,2.2
2017,E05000718,percent,persons,7,3.9
2017,E05000718,percent,persons,8,50
2017,E05000718,percent,persons,9,9.4
2017,E05000718,percent,persons,10,6.2
2017,E05000718,percent,persons,11,2.8
2017,E05000718,percent,persons,12,0.2
2017,E05000718,percent,persons,13,7
2017,E05000718,percent,persons,14,10.9
2017,E05000718,percent,persons,15,1.4
2017,E05000718,percent,persons,16,1.2
2017,E05000718,percent,persons,17,0.5
2017,E05000718,percent,persons,18,0.4
2017,E05000719,percent,persons,1,0
2017,E05000719,percent,persons,2,1.9
2017,E05000719,percent,persons,3,18.8
2017,E05000719,percent,persons,4,0.9
2017,E05000719,percent,persons,5,0.6
2017,E05000719,percent,persons,6,0.9
2017,E05000719,percent,persons,7,15.6
2017,E05000719,percent,persons,8,0.6
2017,E05000719,percent,persons,9,4.4
2017,E05000719,percent,persons,10,3.8
2017,E05000719,percent,persons,11,1.6
2017,E05000719,percent,persons,12,3.8
2017,E05000719,percent,persons,13,3.8
2017,E05000719,percent,persons,14,18.8
2017,E05000719,percent,persons,15,5
2017,E05000719,percent,persons,16,10
2017,E05000719,percent,persons,17,8.8
2017,E05000719,percent,persons,18,1.2
2017,E05000720,percent,persons,1,0
2017,E05000720,percent,persons,2,0.6
2017,E05000720,percent,persons,3,28.6
2017,E05000720,percent,persons,4,11.4
2017,E05000720,percent,persons,5,3.2
2017,E05000720,percent,persons,6,7.1
2017,E05000720,percent,persons,7,8.6
2017,E05000720,percent,persons,8,11.4
2017,E05000720,percent,persons,9,2.5
2017,E05000720,percent,persons,10,1.1
2017,E05000720,percent,persons,11,1.2
2017,E05000720,percent,persons,12,1.1
2017,E05000720,percent,persons,13,4.3
2017,E05000720,percent,persons,14,3.2
2017,E05000720,percent,persons,15,0
2017,E05000720,percent,persons,16,11.4
2017,E05000720,percent,persons,17,5.7
2017,E05000720,percent,persons,18,1.4
2017,E05000721,percent,persons,1,0
2017,E05000721,percent,persons,2,0
2017,E05000721,percent,persons,3,0.4
2017,E05000721,percent,persons,4,2.5
2017,E05000721,percent,persons,5,0.1
2017,E05000721,percent,persons,6,2.5
2017,E05000721,percent,persons,7,5
2017,E05000721,percent,persons,8,57.1
2017,E05000721,percent,persons,9,3.6
2017,E05000721,percent,persons,10,0.6
2017,E05000721,percent,persons,11,0.4
2017,E05000721,percent,persons,12,0.1
2017,E05000721,percent,persons,13,1.1
2017,E05000721,percent,persons,14,1.4
2017,E05000721,percent,persons,15,13.3
2017,E05000721,percent,persons,16,6.4
2017,E05000721,percent,persons,17,1.8
2017,E05000721,percent,persons,18,1.8
2017,E05000722,percent,persons,1,0
2017,E05000722,percent,persons,2,2.5
2017,E05000722,percent,persons,3,11.7
2017,E05000722,percent,persons,4,11.7
2017,E05000722,percent,persons,5,2.9
2017,E05000722,percent,persons,6,10
2017,E05000722,percent,persons,7,10
2017,E05000722,percent,persons,8,2.9
2017,E05000722,percent,persons,9,1.2
2017,E05000722,percent,persons,10,8.3
2017,E05000722,percent,persons,11,0.6
2017,E05000722,percent,persons,12,0.2
2017,E05000722,percent,persons,13,3.3
2017,E05000722,percent,persons,14,8.3
2017,E05000722,percent,persons,15,2.5
2017,E05000722,percent,persons,16,5
2017,E05000722,percent,persons,17,16.7
2017,E05000722,percent,persons,18,1.2
2017,E05000723,percent,persons,1,0
2017,E05000723,percent,persons,2,1
2017,E05000723,percent,persons,3,6
2017,E05000723,percent,persons,4,1.8
2017,E05000723,percent,persons,5,2
2017,E05000723,percent,persons,6,3
2017,E05000723,percent,persons,7,12.5
2017,E05000723,percent,persons,8,2.5
2017,E05000723,percent,persons,9,2.2
2017,E05000723,percent,persons,10,0.8
2017,E05000723,percent,persons,11,0.8
2017,E05000723,percent,persons,12,0.2
2017,E05000723,percent,persons,13,2
2017,E05000723,percent,persons,14,1.8
2017,E05000723,percent,persons,15,2
2017,E05000723,percent,persons,16,10
2017,E05000723,percent,persons,17,45
2017,E05000723,percent,persons,18,6
2017,E05000724,percent,persons,1,0
2017,E05000724,percent,persons,2,2.8
2017,E05000724,percent,persons,3,4
2017,E05000724,percent,persons,4,6
2017,E05000724,percent,persons,5,0.8
2017,E05000724,percent,persons,6,0
2017,E05000724,percent,persons,7,3.6
2017,E05000724,percent,persons,8,0
2017,E05000724,percent,persons,9,6
2017,E05000724,percent,persons,10,1.2
2017,E05000724,percent,persons,11,0
2017,E05000724,percent,persons,12,0.4
2017,E05000724,percent,persons,13,4
2017,E05000724,percent,persons,14,3.2
2017,E05000724,percent,persons,15,0
2017,E05000724,percent,persons,16,48
2017,E05000724,percent,persons,17,16
2017,E05000724,percent,persons,18,3.6
2017,E05000725,percent,persons,1,0
2017,E05000725,percent,persons,2,11.7
2017,E05000725,percent,persons,3,6.7
2017,E05000725,percent,persons,4,5
2017,E05000725,percent,persons,5,0.8
2017,E05000725,percent,persons,6,3.3
2017,E05000725,percent,persons,7,11.7
2017,E05000725,percent,persons,8,0.7
2017,E05000725,percent,persons,9,5
2017,E05000725,percent,persons,10,1.5
2017,E05000725,percent,persons,11,0.3
2017,E05000725,percent,persons,12,1
2017,E05000725,percent,persons,13,5
2017,E05000725,percent,persons,14,13.3
2017,E05000725,percent,persons,15,0.3
2017,E05000725,percent,persons,16,13.3
2017,E05000725,percent,persons,17,13.3
2017,E05000725,percent,persons,18,6.7
2017,E05000726,percent,persons,1,0
2017,E05000726,percent,persons,2,0.4
2017,E05000726,percent,persons,3,8
2017,E05000726,percent,persons,4,12
2017,E05000726,percent,persons,5,5
2017,E05000726,percent,persons,6,10
2017,E05000726,percent,persons,7,28
2017,E05000726,percent,persons,8,1.2
2017,E05000726,percent,persons,9,5
2017,E05000726,percent,persons,10,0.6
2017,E05000726,percent,persons,11,0
2017,E05000726,percent,persons,12,0.2
2017,E05000726,percent,persons,13,1.8
2017,E05000726,percent,persons,14,3
2017,E05000726,percent,persons,15,0
2017,E05000726,percent,persons,16,10
2017,E05000726,percent,persons,17,7
2017,E05000726,percent,persons,18,3
2017,E05000727,percent,persons,1,0
2017,E05000727,percent,persons,2,0.2
2017,E05000727,percent,persons,3,10
2017,E05000727,percent,persons,4,12.5
2017,E05000727,percent,persons,5,1.9
2017,E05000727,percent,persons,6,2.5
2017,E05000727,percent,persons,7,5
2017,E05000727,percent,persons,8,3.1
2017,E05000727,percent,persons,9,3.1
2017,E05000727,percent,persons,10,1.2
2017,E05000727,percent,persons,11,0.4
2017,E05000727,percent,persons,12,15
2017,E05000727,percent,persons,13,4.4
2017,E05000727,percent,persons,14,5
2017,E05000727,percent,persons,15,0.5
2017,E05000727,percent,persons,16,20
2017,E05000727,percent,persons,17,5.6
2017,E05000727,percent,persons,18,3.8
2017,E05000728,percent,persons,1,1.3
2017,E05000728,percent,persons,2,0
2017,E05000728,percent,persons,3,4.3
2017,E05000728,percent,persons,4,4.3
2017,E05000728,percent,persons,5,1.4
2017,E05000728,percent,persons,6,13.3
2017,E05000728,percent,persons,7,5.7
2017,E05000728,percent,persons,8,5.7
2017,E05000728,percent,persons,9,4.3
2017,E05000728,percent,persons,10,0.6
2017,E05000728,percent,persons,11,0
2017,E05000728,percent,persons,12,1.1
2017,E05000728,percent,persons,13,2.3
2017,E05000728,percent,persons,14,2.9
2017,E05000728,percent,persons,15,0
2017,E05000728,percent,persons,16,34.3
2017,E05000728,percent,persons,17,17.1
2017,E05000728,percent,persons,18,2.9
2017,E05000729,percent,persons,1,0
2017,E05000729,percent,persons,2,0
2017,E05000729,percent,persons,3,16
2017,E05000729,percent,persons,4,3
2017,E05000729,percent,persons,5,0.8
2017,E05000729,percent,persons,6,3
2017,E05000729,percent,persons,7,24
2017,E05000729,percent,persons,8,2
2017,E05000729,percent,persons,9,14
2017,E05000729,percent,persons,10,0.6
2017,E05000729,percent,persons,11,0
2017,E05000729,percent,persons,12,4
2017,E05000729,percent,persons,13,3
2017,E05000729,percent,persons,14,2
2017,E05000729,percent,persons,15,0
2017,E05000729,percent,persons,16,9
2017,E05000729,percent,persons,17,6
2017,E05000729,percent,persons,18,6
2017,E05000730,percent,persons,1,0
2017,E05000730,percent,persons,2,3.9
2017,E05000730,percent,persons,3,27.8
2017,E05000730,percent,persons,4,2.8
2017,E05000730,percent,persons,5,5
2017,E05000730,percent,persons,6,13.3
2017,E05000730,percent,persons,7,4.4
